x,y,f
79.3344,-39.4204,-3127.39
-83.7126,-36.7043,3072.61
30.3184,78.3913,2376.7
41.5082,81.9232,3400.48
-24.775,-50.4332,1249.48
-46.0486,-54.7952,2523.24
25.6816,-21.6954,-557.173
-37.9099,98.4815,-3733.42
-12.2334,16.4493,-201.231
55.6858,64.9463,3616.59
19.6524,-38.9671,-765.797
68.1325,89.2908,6083.6
-23.913,50.5257,-1208.22
83.7055,20.4325,1710.31
-31.0163,-92.8148,2878.77
36.8627,88.5873,3265.57
-76.9681,-55.0007,4233.3
-33.5752,-95.6015,3209.84
72.4839,13.1892,956.001
52.2786,3.09112,161.6
55.0222,57.0974,3141.62
97.814,62.6871,6131.68
-76.6458,36.9015,-2828.35
89.1855,-75.1462,-6701.95
95.7191,20.5873,1970.6
-52.2213,23.8307,-1244.47
55.5579,3.85315,214.073
-24.5624,-10.7291,263.532
76.2735,-69.3799,-5291.85
90.2809,16.1703,1459.87
-64.6125,-16.0412,1036.46
-63.4952,6.85366,-435.174
-69.9243,-20.2654,1417.04
-32.2746,-81.4329,2628.22
-77.6544,-50.4383,3916.76
59.3095,25.2896,1499.91
18.9594,-9.85107,-186.77
-66.8232,35.3667,-2363.32
15.9329,91.1058,1451.58
14.03,-2.18122,-30.6024
-47.911,-97.9424,4692.52
-40.8256,76.0442,-3104.55
-54.9743,-0.511194,28.1025
92.5936,53.4914,4952.96
26.2064,48.5954,1273.51
82.196,61.1464,5025.99
28.5592,69.3151,1979.58
27.8759,17.2643,481.257
26.1304,-32.5451,-850.416
-88.7715,-13.9832,1241.31
29.2717,-49.131,-1438.15
-87.8715,30.0538,-2640.88
-81.5178,28.2253,-2300.86
-31.3335,-67.017,2099.87
13.0934,-34.3769,-450.109
60.3398,-35.6818,-2153.03
-7.3922,-85.2522,630.201
-13.9597,-58.0395,810.213
91.5707,41.4621,3796.71
-22.7199,-76.2382,1732.12
32.1823,60.979,1962.44
-7.15602,30.6073,-219.026
86.2966,75.6527,6528.57
-52.6317,-14.3497,755.248
0.129999,-10.5382,-1.36996
-70.66,-78.9811,5580.8
-56.4321,-35.9023,2026.04
39.9133,-71.9075,-2870.06
-1.90166,-7.67969,14.6041
-10.0709,-22.6874,228.483
28.0906,-59.6458,-1675.49
-36.7441,-32.2285,1184.21
89.0389,-71.279,-6346.61
-58.5817,-15.9231,932.801
-21.5123,-19.0286,409.35
62.8211,87.1174,5472.82
-77.1961,-26.5842,2052.2
10.4549,-42.2728,-441.958
-1.1191,74.2499,-83.0929
91.8961,-27.5207,-2529.04
-72.7605,52.406,-3813.09
-43.5763,-22.1657,965.901
-49.4306,-47.2777,2336.96
-20.8031,-29.9929,623.945
-58.6963,-99.1234,5818.17
67.525,9.32427,629.621
45.1377,-37.8942,-1710.46
96.9173,-35.1869,-3410.22
-53.1959,-52.007,2766.56
32.6536,76.3205,2492.14
-4.82746,-31.0092,149.696
-29.5182,-44.1727,1303.9
-40.5498,-88.4269,3585.7
-44.0593,-8.54096,376.308
-39.5956,-69.6,2755.85
29.9462,-34.3557,-1028.82
-96.7826,79.9816,-7740.83
-68.2462,-71.1451,4855.38
-74.458,-77.0802,5739.23
41.7885,-57.7107,-2411.64
-16.5164,55.4279,-915.47
13.9981,26.6568,373.144
-41.2478,-33.2294,1370.64
-49.1085,-54.2154,2662.44
86.1117,-85.0415,-7323.07
88.1564,-73.102,-6444.41
-82.4758,90.0742,-7428.94
-57.6385,-82.5679,4759.09
67.8976,62.5759,4248.75
9.14407,8.85962,81.013
31.7834,-52.9106,-1681.68
-50.6874,85.6597,-4341.87
-13.1579,-92.949,1223.01
27.7459,-70.3607,-1952.22
98.9116,-21.3943,-2116.15
64.718,67.5979,4374.8
93.2141,78.3417,7302.56
56.7918,10.2907,584.425
29.4359,-66.8797,-1968.66
-81.1089,50.3671,-4085.22
57.3428,40.5438,2324.89
44.5368,-48.2164,-2147.4
87.1986,-99.4002,-8667.56
-71.8015,-25.4073,1824.28
69.5286,48.9953,3406.58
-7.52652,-69.3943,522.298
66.2899,83.1005,5508.72
-75.1582,14.6642,-1102.13
98.4501,9.31351,916.916
80.6045,-97.973,-7897.06
-85.1038,46.856,-3987.63
-20.9691,78.6934,-1650.13
-28.3641,-83.9852,2382.16
-5.17027,-34.171,176.673
-38.7686,-44.8055,1737.05
-10.3311,99.6909,-1029.91
31.6985,10.903,345.609
-54.5402,-34.9625,1906.86
37.6335,40.3235,1517.51
-64.2062,37.107,-2382.5
69.2762,-34.3934,-2382.64
-64.0516,94.5317,-6054.9
-9.54457,23.2689,-222.091
-3.93031,-45.6609,179.462
14.3827,52.0807,749.063
4.33367,-5.43539,-23.5551
-73.3473,-23.6388,1733.84
88.2371,75.2067,6636.02
59.812,68.6741,4107.54
-65.6137,-93.0803,6107.35
-39.1593,-58.2744,2281.99
91.5469,-82.1008,-7516.07
94.1046,78.3904,7376.89
73.1174,90.5444,6620.37
93.6608,-57.45,-5380.81
-18.4785,10.8597,-200.672
-94.6125,35.7968,-3386.82
-94.8936,53.9732,-5121.71
-11.4685,79.5624,-912.463
-69.7339,-75.8295,5287.89
19.8995,19.6862,391.746
76.6512,34.8668,2672.58
-44.2576,-21.5277,952.764
59.9938,-43.6686,-2619.85
-46.0193,-96.2556,4429.61
-11.1653,91.3153,-1019.56
-79.9569,-94.2714,7537.65
-64.8188,-53.7534,3484.23
94.2586,-38.0581,-3587.3
75.6702,-30.74,-2326.1
69.4728,-86.0267,-5976.52
32.6118,85.7743,2797.26
-64.2378,20.2588,-1301.38
-52.4256,13.7148,-719.006
-11.4023,-11.4185,130.197
57.3694,42.522,2439.46
68.0385,44.6678,3039.13
-23.0038,90.3136,-2077.55
-60.7407,-42.679,2592.35
-3.61773,-97.6235,353.175
-49.1065,-34.1071,1674.88
64.4289,67.8101,4368.93
-19.6143,-85.5394,1677.8
-46.149,-79.59,3673
37.3173,-27.7421,-1035.26
-61.1943,-57.2548,3503.67
65.6663,99.1655,6511.83
56.3162,75.7937,4268.41
-28.2803,19.3873,-548.276
-2.52564,-87.2929,220.47
-22.812,36.9613,-843.163
1.25056,-94.3393,-117.977
-67.8474,92.4128,-6269.96
-91.8288,37.4345,-3437.56
-22.893,49.7649,-1139.27
-37.4998,-43.4529,1629.47
-62.5127,20.3252,-1270.58
-67.8491,-50.4046,3419.91
-84.5251,-53.4232,4515.6
-41.004,51.502,-2111.79
85.137,28.4568,2422.73
11.0778,-24.4876,-271.268
57.9771,-88.871,-5152.48
-26.7337,-65.3698,1747.58
-28.2787,-4.86783,137.656
-65.5631,-66.938,4388.66
-39.6956,-53.8316,2136.88
70.7629,-40.4706,-2863.82
-75.3776,-40.3982,3045.12
-7.65754,76.0489,-582.347
-50.0107,64.0269,-3202.02
94.2178,-81.042,-7635.6
22.3453,87.5412,1956.14
-60.5447,-50.4975,3057.36
66.1425,-26.3581,-1743.39
44.604,-77.8706,-3473.34
-47.9331,-69.6168,3336.95
-1.61665,-51.2345,82.828
64.1277,-89.352,-5729.94
48.0211,60.5536,2907.85
95.5729,88.7051,8477.81
-8.18869,71.4357,-584.965
-2.9977,-7.25406,21.7455
96.2799,85.9344,8273.76
67.6158,-20.8121,-1407.23
-10.5385,-45.0113,474.353
17.2314,-56.4257,-972.292
-57.8752,65.6713,-3800.74
9.74008,-32.6011,-317.537
-13.921,-35.8249,498.717
16.3638,36.3122,594.205
-89.346,68.41,-6112.16
45.3,1.54304,69.8997
-49.0459,25.5969,-1255.42
73.8973,-45.3723,-3352.89
52.2079,25.8503,1349.59
-62.861,-2.63762,165.803
-17.2991,18.4012,-318.324
72.9867,49.4469,3608.96
68.4551,26.4372,1809.76
-55.2805,94.8819,-5245.12
-6.83642,-45.9838,314.364
-20.9503,91.3793,-1914.43
-36.3737,43.2747,-1574.06
-53.1004,12.482,-662.8
76.3916,-36.7786,-2809.57
-21.0673,-39.4494,831.094
-82.7869,45.0366,-3728.44
16.4613,-48.1557,-792.708
-8.77359,-1.52523,13.3817
-82.1489,-13.3326,1095.26
-37.703,1.84565,-69.5866
12.3985,84.1098,1042.84
-4.17862,36.8965,-154.177
50.5767,12.4482,629.59
-94.1863,-61.7511,5816.1
-88.1234,50.0925,-4414.32
-32.1779,-41.7934,1344.82
69.4604,-49.9462,-3469.28
0.171043,-38.4082,-6.56944
-45.5596,68.4218,-3117.27
-62.2104,59.8437,-3722.9
45.7591,76.4773,3499.53
-24.3155,39.4773,-959.913
-1.91971,0.246537,-0.473278
-18.3174,-76.089,1393.76
9.43203,-79.1119,-746.186
-72.9389,92.5518,-6750.63
99.0888,64.5312,6394.32
73.903,-51.7228,-3822.47
88.464,-36.7178,-3248.2
-3.24346,-94.5757,306.752
-25.529,5.00372,-127.74
78.8385,0.856822,67.5506
-26.9758,-19.2253,518.617
26.6549,67.3298,1794.67
70.9757,77.577,5506.08
89.7765,83.7102,7515.2
65.0256,51.6749,3360.19
-21.4341,86.0167,-1843.69
-25.4586,1.43765,-36.6005
34.234,-7.24743,-248.108
-42.2001,-35.4943,1497.86
-58.9974,26.7426,-1577.74
-56.7369,91.3397,-5182.33
18.2337,-10.2553,-186.993
-22.737,-16.7871,381.687
9.9822,15.526,154.984
-30.0928,-26.1828,787.912
74.6219,-91.675,-6840.96
-72.5573,97.9876,-7109.72
48.6197,36.156,1757.89
-95.5498,87.6294,-8372.98
8.26278,-62.678,-517.895
39.2784,11.9875,470.848
83.4848,28.4155,2372.26
-5.9846,-23.8372,142.656
96.842,-13.3391,-1291.78
74.1506,30.2041,2239.65
46.1345,-33.6333,-1551.66
-51.6503,-12.7002,655.968
-74.2031,-96.2146,7139.42
56.1699,-5.19482,-291.793
51.8416,-12.7847,-662.779
74.8889,-38.5795,-2889.18
58.3499,45.8084,2672.92
-47.7953,51.5811,-2465.34
76.2674,51.6632,3940.22
15.8944,-3.32377,-52.8295
-49.414,-29.4866,1457.05
6.27557,24.6349,154.598
0.387771,-73.9485,-28.6751
-2.55758,20.0459,-51.269
19.9151,-37.038,-737.617
14.0182,70.7746,992.136
-38.1522,73.4553,-2802.48
-54.4752,2.50909,-136.683
18.9799,99.9576,1897.19
88.9662,98.4011,8754.36
66.1627,40.7874,2698.6
-94.413,-49.7675,4698.7
34.2653,92.9491,3184.92
-78.6664,-32.3276,2543.09
-3.22418,-67.5534,217.805
63.4417,21.0247,1333.84
-58.0101,-57.1173,3313.38
-14.5824,48.8548,-712.421
-93.5313,84.5559,-7908.62
-54.2216,-63.3866,3436.92
89.4947,53.8357,4818.01
-63.6939,32.7577,-2086.47
-51.9469,-50.768,2637.24
-85.3934,-22.6941,1937.93
20.8236,68.208,1420.33
-27.9933,10.8765,-304.47
69.3851,73.801,5120.69
-43.5365,-55.8361,2430.91
-74.6815,95.7957,-7154.16
18.6206,-61.2656,-1140.8
-27.7231,71.108,-1971.33
57.8541,99.7544,5771.2
81.1021,-45.8223,-3716.28
89.1421,-26.28,-2342.65
-72.2624,56.7902,-4103.8
-61.062,70.8172,-4324.24
1.26594,-44.299,-56.08
-40.3652,0.751656,-30.3408
-23.6455,-62.5033,1477.92
76.6382,58.3707,4473.42
10.3231,-3.70691,-38.2669
-29.4829,21.3549,-629.603
28.9642,-59.2137,-1715.07
-94.3531,-1.72138,162.417
58.8567,-70.8062,-4167.42
85.3794,-68.1882,-5821.87
-50.2338,9.00212,-452.211
-41.9321,44.8022,-1878.65
37.4805,-89.9853,-3372.7
31.6188,17.2443,545.243
22.4343,-81.8714,-1836.72
53.9999,-97.4367,-5261.57
-23.4282,-23.6,552.904
-20.8316,93.473,-1947.19
53.4594,77.0303,4117.99
-45.2733,60.144,-2722.92
51.0787,-78.0308,-3985.71
39.9302,-88.7615,-3544.26
-19.4917,46.9386,-914.912
-15.9955,-37.6137,601.652
-26.8561,-92.7435,2490.73
85.3334,30.0675,2565.76
-50.0789,-52.5552,2631.91
91.9806,88.7195,8160.47
5.35239,-86.2324,-461.549
89.3716,-55.0839,-4922.94
-18.4111,51.3061,-944.6
-96.7237,42.1598,-4077.85
4.60633,60.3097,277.806
53.1834,12.4573,662.52
-81.3487,-34.0059,2766.33
-54.4634,71.5158,-3894.99
97.2635,-92.5622,-9002.93
-47.2278,69.8105,-3296.99
17.6598,-37.7959,-667.468
29.3865,42.2581,1241.82
-0.913306,-56.5863,51.6806
58.0391,50.6,2936.77
-80.8951,65.2663,-5279.72
62.8364,-93.2166,-5857.39
56.3241,49.3518,2779.7
-78.8097,-73.6722,5806.08
-36.8329,-72.44,2668.18
-19.0369,87.0367,-1656.91
-4.39228,50.865,-223.413
-37.8892,-36.8424,1395.93
65.8934,56.9562,3753.04
8.90683,-48.5397,-432.335
88.0509,-4.44852,-391.696
99.2968,85.7008,8509.81
-58.6923,-34.2997,2013.13
87.3773,57.998,5067.71
34.6532,9.78112,338.947
80.2878,-23.0716,-1852.36
76.8342,94.9943,7298.81
81.1219,87.9367,7133.59
-42.6044,41.2789,-1758.67
46.2088,83.3134,3849.81
-43.8508,-38.7166,1697.75
85.4668,-13.1648,-1125.16
-49.9915,-64.1326,3206.08
-46.2941,-16.4662,762.287
17.896,6.31886,113.082
26.6083,-89.1278,-2371.54
-47.2393,45.4123,-2145.24
54.9218,-27.2615,-1497.25
36.1991,46.1306,1669.89
35.4227,-41.8402,-1482.09
-40.3516,-81.4035,3284.77
94.2637,88.2525,8319.01
-99.0517,89.6199,-8877
-91.2573,78.3885,-7153.52
-89.7509,-53.5459,4805.79
60.6772,-85.1618,-5167.38
-70.6943,-81.8135,5783.75
-76.9511,72.937,-5612.59
-82.8008,80.1334,-6635.11
50.7045,-26.3012,-1333.59
57.2566,-99.6978,-5708.36
-61.946,64.9089,-4020.85
-81.3525,67.9055,-5524.28
-21.7698,17.66,-384.454
-82.5838,96.8498,-7998.22
-23.7453,-38.7194,919.403
-67.1421,-41.4561,2783.45
-74.9556,-10.4883,786.16
75.9559,47.4868,3606.9
-82.2202,-77.0353,6333.86
-45.3721,-0.0606745,2.75293
90.1496,55.6506,5016.88
16.036,-24.2213,-388.412
-53.2957,13.0357,-694.745
-12.9374,13.2104,-170.908
28.109,33.9939,955.533
-19.729,92.7918,-1830.69
-49.5299,-46.6494,2310.54
-82.5328,-45.2344,3733.32
-43.7575,-75.4947,3303.46
37.7574,11.3012,426.702
87.6907,39.0268,3422.29
86.7019,-31.185,-2703.8
42.0298,21.323,896.202
29.9721,-97.3994,-2919.26
41.5777,12.6044,524.062
-15.3762,-54.2023,833.427
-8.14115,48.675,-396.27
59.8927,-77.4076,-4636.15
-85.1398,78.0675,-6646.65
37.586,71.2485,2677.94
58.4624,42.8015,2502.28
80.3559,-88.2303,-7089.83
-72.8893,10.1099,-736.902
71.5578,84.3111,6033.12
-79.5464,-41.851,3329.1
14.5286,-0.503211,-7.31098
-43.3584,9.9784,-432.648
14.1863,42.7827,606.928
-37.2677,-51.06,1902.89
56.8618,-64.7254,-3680.41
94.2864,-88.21,-8317
88.0405,-0.574209,-50.5537
56.2289,-97.5868,-5487.2
51.3905,90.3507,4643.17
11.9534,-99.1222,-1184.85
81.7973,-36.8617,-3015.19
22.6719,-33.8852,-768.243
-10.4015,-11.5252,119.879
1.41082,44.8694,63.3025
89.3917,-67.2006,-6007.17
58.3852,14.6285,854.088
87.6526,-49.9563,-4378.8
75.081,16.6845,1252.69
-29.24,-54.845,1603.67
24.3041,-17.079,-415.091
-81.895,-40.4097,3309.35
-23.8544,16.2385,-387.36
24.479,76.3049,1867.87
-65.0056,-15.48,1006.29
-48.2054,13.207,-636.647
-36.5479,-22.1395,809.151
9.88096,51.5698,509.559
42.937,30.0362,1289.67
55.8759,-96.2952,-5380.58
90.8647,-23.8414,-2166.34
67.0886,-19.2037,-1288.35
0.744787,-74.979,-55.8434
43.769,85.1709,3727.84
-61.5974,-72.8462,4487.13
-90.697,-79.0614,7170.63
23.1392,7.76807,179.747
-41.2597,-42.9258,1771.11
-23.5205,-37.9508,892.622
-3.64176,96.2258,-350.432
96.5774,-27.3725,-2643.56
13.9188,-12.0599,-167.86
48.7833,-48.0637,-2344.7
-13.8613,77.5057,-1074.33
-63.109,35.6827,-2251.9
-75.646,-55.4844,4197.17
99.0275,-78.0354,-7727.65
71.5359,-15.9802,-1143.16
-22.7217,-11.8336,268.879
34.3893,15.0296,516.859
51.5193,78.6979,4054.46
-73.9134,15.7286,-1162.55
79.2012,38.5987,3057.07
-62.7942,-16.1448,1013.8
5.18534,-33.8578,-175.564
75.4633,-68.8671,-5196.94
-97.1973,-54.2175,5269.8
60.2897,98.1512,5917.51
97.1036,49.0788,4765.73
-83.6405,58.3717,-4882.24
56.1237,45.2184,2537.82
-66.0077,-70.719,4668
2.48359,-53.9005,-133.867
95.0384,82.7052,7860.17
-14.0345,-93.2408,1308.59
-58.8064,-61.5129,3617.35
90.0305,-75.0653,-6758.17
75.5947,77.5704,5863.91
-48.5341,70.9153,-3441.81
-6.08852,-27.4658,167.226
-24.7733,-94.5076,2341.27
-8.02426,95.2404,-764.234
34.9218,-11.7237,-409.412
72.0089,74.6108,5372.63
-10.6317,-64.4355,685.057
-5.78874,-50.5807,292.799
76.8547,-23.0749,-1773.42
-27.81,26.5646,-738.762
91.1254,-39.1624,-3568.69
61.3274,-75.1859,-4610.95
76.3981,-2.90859,-222.211
94.4966,-5.23284,-494.485
-53.2917,-14.498,772.623
-6.39067,-2.21862,14.1784
73.7939,-16.4992,-1217.54
69.786,-67.4447,-4706.7
70.7617,79.633,5634.97
-9.21186,-38.8174,357.58
-47.4521,-18.3764,872
1.60761,-58.0142,-93.2639
-79.534,-4.26796,339.448
-59.7833,-38.035,2273.86
-98.9565,-42.1342,4169.46
50.7365,72.4411,3675.4
98.5612,1.97989,195.14
92.512,-1.95569,-180.925
69.208,-3.21664,-222.617
77.0524,14.1524,1090.48
-17.6247,-48.2209,849.877
-17.6445,18.9642,-334.614
-46.3801,-44.5876,2067.98
58.0889,-42.3017,-2457.26
-13.3054,65.142,-866.739
73.134,64.5367,4719.83
-50.4057,-66.3519,3344.51
-86.6668,24.4555,-2119.48
6.86191,94.0501,645.363
-19.579,74.7037,-1462.62
2.66279,43.4087,115.588
51.8934,-35.7923,-1857.38
41.217,-36.6096,-1508.93
39.562,32.1076,1270.24
-20.2226,95.4256,-1929.76
17.9962,99.5909,1792.26
25.751,78.8424,2030.27
49.0078,42.2478,2070.47
-63.5476,-25.3512,1611.01
-97.0066,-15.8713,1539.62
-44.9376,87.1402,-3915.87
-64.8642,-35.1285,2278.58
-90.7674,-32.318,2933.42
-8.44405,-3.30252,27.8866
2.70102,-71.6907,-193.638
37.2803,-73.3744,-2735.42
-8.97765,-55.3478,496.893
-88.3344,53.7687,-4749.63
60.8522,-34.8866,-2122.92
81.9332,70.9555,5813.61
3.37141,75.4406,254.341
-71.4133,-27.6535,1974.83
-23.468,-53.6504,1259.06
-65.7085,6.27278,-412.175
-53.4154,21.6971,-1158.96
-2.95039,74.6161,-220.147
-86.5773,42.034,-3639.19
40.8428,-98.8011,-4035.31
0.252886,80.1068,20.2579
43.8016,-95.1191,-4166.37
-86.5341,-66.1582,5724.94
-89.4946,75.5106,-6757.79
-3.19234,-1.37855,4.40082
-36.7221,-89.5412,3288.14
95.0845,-8.68717,-826.015
-78.5254,11.1701,-877.137
-73.3485,-74.9619,5498.35
-17.8687,-70.2116,1254.59
-57.3509,-59.0416,3386.09
-73.4223,-35.4465,2602.56
-29.3805,-64.1093,1883.56
13.0694,-97.1774,-1270.05
86.6253,-84.7714,-7343.34
91.4793,-51.683,-4727.93
-54.7229,55.5713,-3041.02
-84.5627,36.9691,-3126.2
-45.0712,91.5809,-4127.66
-92.3147,96.1893,-8879.69
89.1289,-98.913,-8816.01
-17.7424,72.1612,-1280.31
0.691893,-7.42626,-5.13818
24.4958,56.7804,1390.88
-58.6835,29.8973,-1754.48
-69.3039,-38.1366,2643.02
-21.3967,-51.2622,1096.84
62.2512,-72.9951,-4544.03
22.286,-23.2038,-517.12
-25.9118,55.253,-1431.7
96.9286,18.3667,1780.26
88.4471,3.98097,352.105
75.0848,6.14417,461.334
-51.5119,-54.6798,2816.66
60.5138,-88.6931,-5367.15
83.4709,-99.35,-8292.84
35.7919,73.7291,2638.9
-28.1813,78.124,-2201.64
81.0513,-97.4608,-7899.32
-70.5742,-28.2995,1997.22
55.5891,-16.0828,-894.028
36.8547,-99.0736,-3651.33
91.2121,95.2991,8692.43
90.0839,79.117,7127.17
-78.3346,74.3403,-5823.41
-29.8709,-49.8741,1489.79
76.5068,7.21148,551.728
45.9954,26.3166,1210.44
96.545,-93.8915,-9064.76
10.3952,55.4963,576.894
23.4222,-52.9511,-1240.23
5.77058,-69.032,-398.355
-31.6221,81.8352,-2587.8
39.6397,-84.6957,-3357.31
73.4049,-17.8097,-1307.32
84.3362,34.1184,2877.42
9.62047,20.8125,200.226
78.7901,36.4334,2870.59
51.1364,13.6812,699.606
48.483,-77.9119,-3777.4
22.1608,42.0363,931.556
-94.6208,0.168559,-15.9492
81.9498,23.613,1935.08
-56.7905,-21.777,1236.73
-74.9873,80.2872,-6020.52
-61.6273,41.5247,-2559.05
11.7406,52.778,619.647
-97.037,-42.1476,4089.88
87.4812,13.099,1145.91
50.9,43.7848,2228.65
-30.9117,-50.4171,1558.48
-92.0902,98.7197,-9091.12
65.7284,92.3867,6072.43
-5.88535,-48.1282,283.251
77.3353,-50.7416,-3924.12
66.7375,64.0316,4273.31
37.4424,70.4316,2637.13
4.62538,-32.3927,-149.829
73.785,-95.273,-7029.72
-13.4829,40.4294,-545.107
-55.598,32.5475,-1809.57
85.0567,80.4292,6841.05
88.9782,43.2602,3849.21
-13.072,29.0093,-379.21
-49.0803,-38.6,1894.5
-46.309,-50.7494,2350.15
64.2892,-80.8953,-5200.7
-55.7638,-56.771,3165.77
85.3872,-30.129,-2572.63
33.9682,98.8644,3358.25
93.5599,65.0746,6088.37
-80.1853,-44.1493,3540.13
-28.1635,24.8759,-700.594
28.2093,-61.4033,-1732.15
-43.7273,22.066,-964.885
1.12732,17.6389,19.8846
-99.544,-41.5461,4135.66
79.7873,38.3489,3059.75
33.833,-2.27818,-77.0777
-57.9889,22.8022,-1322.27
-43.4126,-27.5849,1197.53
34.9862,-31.7034,-1109.18
41.0145,74.5169,3056.28
-77.0966,10.2973,-793.89
81.7115,-58.0878,-4746.44
77.5141,-15.7504,-1220.88
-27.1625,-48.8015,1325.57
-78.5548,90.6097,-7117.83
97.2585,-88.4295,-8600.52
97.3043,76.5215,7445.87
-99.8361,29.6821,-2963.34
-66.0361,31.9797,-2111.82
12.1441,-96.0981,-1167.03
2.08066,-35.4332,-73.7244
58.3505,-32.2682,-1882.87
-46.4127,59.4286,-2758.24
-20.2593,7.65324,-155.049
4.46377,20.4843,91.4374
-3.02504,15.9798,-48.3396
-89.1695,29.779,-2655.38
-8.22769,39.6753,-326.436
-9.29485,99.3941,-923.853
-84.0821,41.5972,-3497.58
-87.0406,-24.8341,2161.58
11.1432,3.14747,35.0728
86.4803,84.8253,7335.72
-64.3852,29.1891,-1879.35
22.8148,-25.2543,-576.172
-64.1136,79.0278,-5066.76
95.8049,33.4146,3201.28
79.3165,-42.0306,-3333.72
47.7439,-69.8386,-3334.37
35.5387,-77.5736,-2756.86
99.6449,9.70831,967.384
90.1247,12.5529,1131.33
87.3256,80.4897,7028.81
33.509,-92.0418,-3084.23
99.4362,-71.841,-7143.6
23.4088,98.6981,2310.4
11.516,-24.9457,-287.274
52.4045,70.6101,3700.29
-0.677561,-4.31995,2.92703
68.9442,-79.1301,-5455.56
55.5268,77.4082,4298.23
-35.0504,-92.6526,3247.52
8.59327,45.3037,389.307
-36.6289,-89.3381,3272.36
91.0069,5.95506,541.951
18.3127,-88.1518,-1614.29
86.0871,7.68748,661.793
-29.4998,41.79,-1232.8
-47.8461,81.6199,-3905.19
49.6727,86.4216,4292.8
-65.5392,55.9086,-3664.21
-44.3531,-53.5588,2375.5
-20.9483,-27.3346,572.614
-91.7939,24.359,-2236.01
-24.9118,-58.775,1464.19
79.2509,58.4136,4629.33
35.9897,16.8162,605.21
2.65113,8.00785,21.2298
-55.3984,-26.5585,1471.3
59.757,-81.708,-4882.63
40.6611,40.1306,1631.75
-16.994,88.7336,-1507.94
-8.75008,-56.654,495.727
-85.1378,-27.2531,2320.27
38.4906,10.6461,409.774
-39.9341,61.7987,-2467.88
26.1611,-67.1879,-1757.71
-89.2643,-2.16109,192.908
85.3839,-60.3728,-5154.87
-94.8375,-46.9709,4454.6
65.7008,52.002,3416.57
12.2591,93.1832,1142.34
-4.80727,19.9228,-95.7743
46.0588,61.3111,2823.92
65.7042,-97.6497,-6415.99
-35.8361,99.7198,-3573.57
86.6657,-74.436,-6451.05
80.8331,56.4218,4560.75
-49.316,51.2678,-2528.32
48.0251,7.81831,375.475
98.5163,-74.929,-7381.73
-57.7769,-45.017,2600.94
-98.1697,36.1001,-3543.94
56.6932,-87.7794,-4976.5
24.4839,72.0137,1763.18
-75.6777,-33.2409,2515.6
-92.72,14.1549,-1312.44
54.8286,80.2515,4400.08
95.148,-62.7074,-5966.49
99.3685,-34.2173,-3400.12
32.4292,-25.3834,-823.164
26.2524,56.3096,1478.26
-35.7225,31.8249,-1136.86
49.2162,76.5611,3768.05
87.367,-13.7656,-1202.66
95.5884,-5.06681,-484.328
30.12,7.24227,218.137
73.3757,-85.5453,-6276.94
37.758,-85.0596,-3211.68
-35.8107,39.1628,-1402.45
24.5404,66.3927,1629.3
25.6614,43.6858,1121.04
49.0323,-3.22122,-157.944
-42.259,-13.6471,576.71
59.7841,27.0999,1620.14
74.9226,22.1525,1659.72
-50.3327,-91.9973,4630.47
0.562218,-80.3861,-45.1945
12.9791,5.33661,69.2644
-37.4879,67.138,-2516.86
-81.2165,36.3954,-2955.91
-31.1588,-68.0096,2119.1
59.296,13.8028,818.451
86.3384,-21.8716,-1888.36
1.01775,-80.2251,-81.6492
16.6404,-61.5726,-1024.59
-88.3677,76.0325,-6718.81
32.624,-40.8243,-1331.85
-37.5461,51.7194,-1941.86
27.3287,-50.555,-1381.6
-55.4692,43.6887,-2423.38
-41.2123,-7.13829,294.185
-91.1811,-95.5178,8709.42
86.1056,-61.7204,-5314.47
-3.07412,-18.437,56.6777
-82.3888,-78.154,6439.01
79.7596,-14.7369,-1175.41
-65.1882,-20.1671,1314.65
-73.084,-39.8297,2910.91
-59.9221,-11.6203,696.31
-70.9714,76.1206,-5402.39
-81.2531,-9.77201,794.007
-62.0916,2.82479,-175.396
-92.9857,80.7946,-7512.74
-34.536,6.74608,-232.983
71.4209,65.6897,4691.62
90.7172,-81.754,-7416.49
13.7315,14.5377,199.624
-92.2876,-44.4908,4105.95
72.7377,17.7792,1293.22
66.7247,6.50093,433.773
-83.9567,83.9913,-7051.64
79.2603,-41.559,-3293.98
-39.7786,88.8909,-3535.96
12.2573,-58.7717,-720.383
-60.0239,-30.8494,1851.7
-51.3079,40.5623,-2081.17
-61.4784,-52.6598,3237.44
90.0913,-55.7479,-5022.4
21.8097,61.9896,1351.98
27.6667,46.5501,1287.89
73.4614,-64.7,-4752.95
72.0612,-92.0689,-6634.6
36.1541,-88.9007,-3214.12
7.40445,-5.8343,-43.1998
-24.6785,25.0965,-619.345
-29.9662,74.9122,-2244.84
-88.9783,-76.5232,6808.9
47.3538,-36.6216,-1734.17
-88.7011,-87.3498,7748.02
79.6272,59.0382,4701.05
44.0052,69.9939,3080.1
-49.1426,-45.1967,2221.09
-61.6613,-46.7895,2885.1
93.0469,-31.9514,-2972.97
10.5423,-11.1866,-117.932
-40.3284,85.6037,-3452.27
-55.752,-85.306,4755.98
54.9346,48.5832,2668.9
-1.60073,2.81828,-4.51132
-58.2996,80.848,-4713.41
26.2275,15.5135,406.88
62.3145,69.7944,4349.21
